0,0,0,0.66104501396699,0.175465536309587,-0.00603053764909177,0.06152
0.66104501396699,0.175465536309587,-0.00603053764909177,1.24091485520284,0.304868091907436,0.662699840211522,0.06152
1.77034719316855,0.304868091907436,0.662699840211522,1.24091485520284,0.304868091907436,0.662699840211522,0.06152
0,0,0,-0.839368285392934,-0.211025785091564,-0.427953247572865,0.06152
-0.839368285392934,-0.211025785091564,-0.427953247572865,0.0115725987379842,-0.668434617573194,-0.464314213573331,0.06152
0.0115725987379842,-0.668434617573194,-0.464314213573331,0.624638003516859,-0.748795820869537,-0.432366288776522,0.06152
0.624638003516859,-0.748795820869537,-0.432366288776522,0.408763865866744,-0.628658615003239,0.0266744099803261,0.06152
0.408763865866744,-0.628658615003239,0.0266744099803261,-0.0384699487268562,-0.97553228416491,0.671098509877067,0.06152
-0.0384699487268562,-0.97553228416491,0.671098509877067,-1.18403913012985,-0.656112236680448,0.81760504008687,0.06152
-1.18403913012985,-0.656112236680448,0.81760504008687,-1.60752519257384,-1.18672074481877,-0.0712586897556525,0.06152
-1.77034719316855,-1.18672074481877,-0.0712586897556525,-1.60752519257384,-1.18672074481877,-0.0712586897556525,0.06152
